,trial,start_time,end_time,key,reaction_time
89,wist_audio,151.95629450000706,152.8335975999944,m,0.8773030999873299
90,hele_audio,153.3563725999993,154.75368419999722,m,1.39731159999792
91,moeder_audio,155.2720701000071,156.0490676000045,m,0.7769974999973783
92,dacht_audio,156.56862479999836,157.26559789999737,m,0.6969730999990134
93,gedaan_audio,157.783328599995,158.61818889999995,m,0.8348603000049479
94,dood_audio,159.13056869999855,159.93125500000315,m,0.8006863000045996
95,zit_audio,160.4473430000071,161.44298999999592,m,0.9956469999888213
96,zeg_audio,161.9605248000007,162.81953239999712,m,0.8590075999964029
97,had_audio,163.34533890000603,164.31554250000045,m,0.9702035999944201
98,bij_audio,164.82564759999514,165.97333069999877,m,1.1476831000036327
99,kom_audio,166.49520920000214,167.19058019999648,m,0.6953709999943385
100,millag_audio,167.7257302000071,168.59676080000645,m,0.871030599999358
101,labber_audio,169.1210432999942,170.15669340000022,m,1.0356501000060234
102,brum_audio,170.66847980000603,171.92379719999735,m,1.255317399991327
103,goont_audio,172.43228480000107,173.91623240000627,y,1.4839476000051945
104,jugen_audio,174.43408679999993,175.4878994000028,y,1.053812600002857
105,slont_audio,175.99584879999747,177.32089930000075,m,1.3250505000032717
106,gals_audio,177.84272859999328,178.98416469999938,m,1.1414361000061035
107,geslonden_audio,179.53475780000736,180.67946369999845,m,1.144705899991095
108,giep_audio,181.18868570000632,182.09587990000728,m,0.9071942000009585
109,women_audio,182.60415850000572,183.72537070000544,y,1.121212199999718
110,kormel_audio,184.23487410000234,185.2053184999968,y,0.9704443999944488
111,breent_audio,185.71656679999433,186.86116570000013,y,1.1445989000058034
112,vroel_audio,187.38232109999808,188.42273690000002,m,1.040415800001938
113,gesmalpt_audio,188.9464345000015,190.39908659999492,y,1.4526520999934291
114,liek_audio,190.91259789999458,192.05878680000023,y,1.1461889000056544
115,plenk_audio,192.5758174000075,193.76152020000154,y,1.1857027999940328
116,groeken_audio,194.27791410000646,195.32948830000532,y,1.0515741999988677
117,prookt_audio,195.83814229999552,197.17622959999426,y,1.3380872999987332
118,doppel_audio,197.68926590000046,198.57685440000205,y,0.8875885000015842
119,verke_audio,199.08597539999755,200.17660249999608,y,1.0906270999985281
120,nammer_audio,200.7003476999962,201.7605573000037,y,1.0602096000075107
121,bluit_audio,202.2801873999997,203.30409930000314,y,1.0239119000034407
122,kiemeten_audio,203.81241260000388,204.92750580000575,y,1.1150932000018656
123,vebras_audio,205.4744517000072,206.99070880000363,y,1.5162570999964373
124,kabrieken_audio,207.5083098000032,208.70046409999486,y,1.192154299991671
125,zelijk_audio,209.22411910000665,210.58925910000107,m,1.365139999994426
126,sluinen_audio,211.10463610000443,212.11588949999714,y,1.011253399992711
127,kandola_audio,212.63568900000246,213.5571459000057,y,0.9214569000032498
128,grantel_audio,214.08834509999724,214.98085490000085,y,0.8925098000036087
129,bralat_audio,215.49959940000554,216.3171610999998,y,0.8175616999942577
130,rogenten_audio,216.8319116000057,217.73346380000294,y,0.9015521999972407
131,fradingo_audio,218.24671960000705,219.8126598999952,y,1.5659402999881422
132,gefruld_audio,220.34963979999884,221.8419278999936,y,1.4922880999947665
133,vrijk_audio,222.3776937000075,223.6330905000068,y,1.2553967999992892
134,vlorken_audio,224.15721220000705,225.40915069999755,y,1.2519384999905014
135,kumus_audio,225.9213643999974,227.20025140000507,y,1.2788870000076713
136,smaan_audio,227.72051709999505,228.83164119999856,y,1.111124100003508
137,glaf_audio,229.35014480000245,230.2325209999981,y,0.8823761999956332
138,stodeum_audio,230.7803208999976,231.7945713999943,y,1.014250499996706
139,murselein_audio,232.31317389999458,233.9045019000041,m,1.5913280000095256
140,kimensie_audio,234.42730880000454,234.70718990000023,m,0.27988109999569133
141,gardien_audio,235.22781039999973,236.5369664000027,m,1.3091560000029858
142,rakot_audio,237.05783299999894,238.40787019999698,m,1.3500371999980416
143,ant_audio,238.9225718999951,240.4042472000001,y,1.4816753000050085
144,bezans_audio,240.94445700000506,242.0039187000075,y,1.05946170000243
145,gewunnen_audio,242.51844879999408,244.02882219999447,m,1.5103734000003897
146,kuukt_audio,244.5494034000003,245.6107944999967,y,1.0613910999963991
147,kadders_audio,246.1306207000016,246.88355880000745,y,0.7529381000058493
148,leumen_audio,247.39686300000176,248.36398290000216,y,0.967119900000398
149,knaarde_audio,248.87708010000642,249.9330861000053,y,1.056005999998888
150,plirken_audio,250.4602842000022,251.4051538000058,y,0.9448696000035852
151,grede_audio,251.92358299999614,253.1717753999983,y,1.2481924000021536
152,entel_audio,253.68920480000088,254.73238080000738,y,1.043176000006497
153,gefaapt_audio,255.25339379999787,256.2605016000016,y,1.0071078000037232
154,pals_audio,256.7684205999976,257.8154874000029,m,1.0470668000052683
155,loedsels_audio,258.3540554000065,259.8668098000053,y,1.512754399998812
156,udel_audio,260.38214669999434,261.6102552999946,y,1.2281086000002688
157,rufel_audio,262.1280969000072,263.5927828999993,y,1.4646859999920707
158,rastel_audio,264.10966129999724,265.0735752000037,y,0.9639139000064461
159,jaat_audio,265.59238899999764,266.5228608000034,y,0.9304718000057619
160,gietsen_audio,267.042020199995,268.20155690000684,y,1.159536700011813
161,gebeikt_audio,268.7227023000014,269.84911910000665,y,1.126416800005245
162,plond_audio,270.3701994000003,271.36143590000574,y,0.9912365000054706
163,snoen_audio,271.8845161000063,272.79394930000126,y,0.9094331999949645
164,tombel_audio,273.33716929999355,274.4176759999973,y,1.0805067000037525
165,mijk_audio,274.9310967000056,275.8261232999939,y,0.8950265999883413
166,pectars_audio,276.3472522999946,277.3140037999983,y,0.9667515000037383
167,stiraal_audio,277.85408160000225,278.96958659999655,y,1.1155049999943003
168,plin_audio,279.5095973999996,280.5386986999947,y,1.0291012999950908
169,moksen_audio,281.0594431000063,282.2168415000051,y,1.1573983999987831
170,glijp_audio,282.73847539999406,283.70526780000364,y,0.9667924000095809
171,vlump_audio,284.2202282000071,285.1217026999948,y,0.9014744999876712
172,klaap_audio,285.63453039999877,286.4906545999984,y,0.8561241999996128
173,bluurde_audio,287.0000662999955,287.8196731000062,y,0.8196068000106607
174,nergen_audio,288.3313424999942,289.0131493999943,y,0.6818069000000833
175,kwarp_audio,289.5310273000068,290.23194919999514,y,0.700921899988316
176,rons_audio,290.74921199999517,291.40045299999474,y,0.6512409999995725
177,gimmel_audio,291.91109409999626,292.78527219999523,y,0.8741780999989714
178,monen_audio,293.292807299993,293.96002600000065,y,0.6672187000076519
179,kijs_audio,294.4752670000016,295.1092345999932,y,0.6339675999915926
180,herken_audio,295.62461689999327,296.39798360000714,y,0.7733667000138666
181,hormen_audio,296.9054466999951,297.60741500000586,y,0.7019683000107761
182,zuun_audio,298.1190634999948,298.8727663000027,y,0.7537028000078863
183,rieve_audio,299.38553280000633,300.22577429999365,y,0.8402414999873145
184,drintels_audio,300.73483000000124,301.45898369999486,y,0.7241536999936216
185,brad_audio,301.9661049999995,302.6456274999946,y,0.6795224999950733
186,gevupt_audio,303.1651426000026,303.9733646999957,y,0.8082220999931451
187,klaam_audio,304.4971472000034,305.2783888999984,y,0.7812416999950074
188,trorg_audio,305.79488790000323,306.4878289000044,y,0.6929410000011558
189,ploe_audio,307.0102997000067,307.6811061000044,y,0.670806399997673
190,darboen_audio,308.19282830000157,308.2454788000032,y,0.05265050000161864
191,megen_audio,308.76302769999893,308.80830000000424,y,0.04527230000530835
192,nef_audio,309.34764890000224,309.3872818999953,y,0.039632999993045814
193,pruit_audio,309.90840509999543,309.94696580000164,y,0.03856070000620093
194,pirrel_audio,310.4580183999933,310.7867044000013,y,0.3286860000080196
195,rokan_audio,311.3060368000006,311.31553550000535,y,0.00949870000476949
196,zerder_audio,311.8379649999988,311.90200560000085,y,0.06404060000204481
197,snarpen_audio,312.4211065999989,312.5809784000012,y,0.15987180000229273
198,spodiel_audio,313.10405910000554,313.30062460000045,y,0.1965654999949038
199,fankel_audio,313.81967909999366,313.9986080999952,y,0.17892900000151712
