,trial,start_time,end_time,key,reaction_time
89,oker_audio,134.14882630000648,135.0334872000094,m,0.8846609000029275
90,gaf_audio,135.5471305000101,136.6351924000046,y,1.0880618999945
91,klaap_audio,137.16918300000543,138.21493510001164,y,1.0457521000062115
92,kijs_audio,138.72881880000932,139.58353210000496,y,0.8547132999956375
93,bonkte_audio,140.09260430000722,140.86458700000367,y,0.7719826999964425
94,loedsels_audio,141.37384990000282,142.32940100000997,y,0.9555511000071419
95,suste_audio,142.84118420000596,143.6579136000073,y,0.8167294000013499
96,drintels_audio,144.17050200000813,145.20153430000937,y,1.0310323000012431
97,gimmel_audio,145.7198347000085,146.6257464000082,y,0.9059116999997059
98,megen_audio,147.13752420000674,147.9547123000084,y,0.8171881000016583
99,hormen_audio,148.46624030001112,149.3350797000021,y,0.8688393999909749
100,hele_audio,149.85069560000557,150.8534679000004,m,1.002772299994831
101,entel_audio,151.36262040000292,152.7621097000083,y,1.3994893000053708
102,clusters_audio,153.27751140001055,154.17099790000066,y,0.8934864999901038
103,rufel_audio,154.6930304000125,155.8422833000077,y,1.14925289999519
104,juffen_audio,156.35613100000774,157.3381120000122,y,0.9819810000044527
105,gevupt_audio,157.85505630000262,158.79432570000063,y,0.9392693999980111
106,doppel_audio,159.3033972000121,160.01969500000996,y,0.7162977999978466
107,buidels_audio,160.53642180000315,161.372142600012,y,0.8357208000088576
108,geslonden_audio,161.88334310000937,163.0997306000063,y,1.2163874999969266
109,brum_audio,163.61645540001336,164.5721850000118,y,0.955729599998449
110,polders_audio,165.0794836999994,166.10178830000223,m,1.0223046000028262
111,schoffels_audio,166.61278830000083,167.53206240000145,y,0.9192741000006208
112,snoen_audio,168.04401450000296,168.96362510000472,y,0.9196106000017608
113,dood_audio,169.49469050001062,170.4467782000138,m,0.952087700003176
114,hield_audio,170.95637640000496,171.80585920000158,y,0.8494827999966219
115,glijp_audio,172.32162130001234,173.30221580000944,y,0.9805944999970961
116,kuukt_audio,173.82033030000457,174.5770118000073,m,0.7566815000027418
117,ploe_audio,175.08614040000248,175.80035740000312,y,0.7142170000006445
118,los_audio,176.3352264999994,177.21110780000163,m,0.8758813000022201
119,grantel_audio,177.73235150000255,178.63333730000886,y,0.9009858000063105
120,vrijk_audio,179.14754640001047,180.1849169000052,y,1.0373704999947222
121,metrum_audio,180.69505630001368,181.73074440000346,m,1.035688099989784
122,gewunnen_audio,182.24345880000328,183.40017300000181,y,1.1567141999985324
123,ging_audio,183.90854640000907,184.57749630000035,y,0.6689498999912757
124,plenk_audio,185.11176940001315,186.10741950001102,m,0.9956500999978743
125,had_audio,186.62247580000258,187.4669838000118,y,0.8445080000092275
126,ant_audio,187.98800660000416,188.772907400009,m,0.7849008000048343
127,eigen_audio,189.28505080001196,190.06975400001102,m,0.7847031999990577
128,vallen_audio,190.58441350000794,191.27124390000245,m,0.6868303999945056
129,zoek_audio,191.7839485000004,192.62394250000943,m,0.8399940000090282
130,leumen_audio,193.1480600000068,194.3189807000017,m,1.1709206999948947
131,help_audio,194.82972620001237,195.68765380000696,m,0.8579275999945821
132,verke_audio,196.21127810000326,197.22946790000424,y,1.0181898000009824
133,bezig_audio,197.7423998000013,198.5630450000026,m,0.8206452000013087
134,heren_audio,199.09435150001082,199.92074180000054,m,0.8263902999897255
135,zelijk_audio,200.4396037000115,201.34508870000718,m,0.9054849999956787
136,gebeikt_audio,201.8538336000056,202.99910590000218,y,1.1452722999965772
137,snarpen_audio,203.519017300001,204.56607540001278,y,1.0470581000117818
138,redden_audio,205.0834557000053,205.88093330000993,m,0.7974776000046404
139,gefaapt_audio,206.39905200000794,207.5266699000058,y,1.1276178999978583
140,kabrieken_audio,208.0461542000121,209.06239840001217,y,1.0162442000000738
141,wachten_audio,209.57845530001214,210.6719094,m,1.0934540999878664
142,sta_audio,211.19325750001008,212.08869340000092,m,0.8954358999908436
143,moksen_audio,212.60855060000904,213.47170440001355,y,0.8631538000045111
144,reigers_audio,213.9897067000129,214.99087170000712,y,1.0011649999942165
145,open_audio,215.50583800001186,216.68029340000066,m,1.1744553999888012
146,gals_audio,217.2028588000103,218.2001903000055,m,0.9973314999951981
147,stram_audio,218.71748970000772,219.72033930000907,m,1.0028496000013547
148,venkel_audio,220.2331938999996,221.21496890000708,y,0.9817750000074739
149,kimensie_audio,221.7312624000042,222.7182587000134,y,0.9869963000091957
150,zerder_audio,223.22957580001093,224.16662590000487,y,0.9370500999939395
151,juist_audio,224.67883000000438,225.62520110000332,m,0.9463710999989416
152,stekken_audio,226.14202350001142,227.0809852000093,m,0.9389616999978898
153,lijsters_audio,227.59618720000435,228.68919210000604,m,1.093004900001688
154,spodiel_audio,229.20668330001354,230.2463945000054,y,1.0397111999918707
155,stengels_audio,230.75466930000402,231.6408700000029,m,0.8862006999988807
156,klaam_audio,232.15259170001082,233.08181490001152,m,0.9292232000007061
157,rieve_audio,233.60077020000608,234.46776870000758,m,0.8669985000015004
158,zit_audio,234.9859570000117,235.82634290000715,m,0.8403858999954537
159,boek_audio,236.3482512000046,237.09135670000978,m,0.7431055000051856
160,rogge_audio,237.6116202000121,238.35455270000966,y,0.7429324999975506
161,sjalot_audio,238.86108090000926,239.6454633000103,m,0.78438240000105
162,bralat_audio,240.16008620000503,241.1634264000022,y,1.003340199997183
163,kormel_audio,241.6741592000035,242.68341670000518,y,1.009257500001695
164,stiraal_audio,243.20629780000309,244.27505150000798,y,1.0687537000048906
165,bluit_audio,244.81005220000225,245.97285360000387,m,1.1628014000016265
166,monen_audio,246.48661760000687,247.46045199999935,m,0.9738343999924837
167,rokan_audio,247.96711960001267,249.05830290001177,y,1.091183299999102
168,reden_audio,249.56605720000516,250.47686610001256,m,0.910808900007396
169,lanen_audio,250.99644410000474,252.09258240000054,m,1.0961382999958005
170,plirken_audio,252.612031200013,253.42699620001076,y,0.8149649999977555
171,rakot_audio,253.943651900001,254.85289880000346,m,0.9092469000024721
172,gemaakt_audio,255.3807785000099,256.32572540000547,m,0.944946899995557
173,klavier_audio,256.83944410001277,257.6459934000013,m,0.8065492999885464
174,fankel_audio,258.1552689000091,259.24366030000965,y,1.0883914000005461
175,deun_audio,259.75445480000053,260.71674230000644,y,0.9622875000059139
176,vroel_audio,261.23530250000476,262.18196760000137,m,0.9466650999966078
177,kiemeten_audio,262.72026980000373,263.5488037000032,y,0.8285338999994565
178,vlorken_audio,264.0660169000039,265.0687911000132,y,1.0027742000092985
179,zolders_audio,265.5793752000027,266.5633206000057,y,0.9839454000029946
180,ratels_audio,267.0841436000046,267.9497207000095,y,0.8655771000048844
181,gevels_audio,268.46004430000903,269.2865753000078,y,0.8265309999987949
182,barse_audio,269.80922910000663,270.5832930000033,y,0.7740638999966905
183,nergen_audio,271.0900745000108,271.83267100001103,y,0.7425965000002179
184,margriet_audio,272.3565331000136,273.3524100000068,y,0.9958768999931635
185,rafel_audio,273.87136460001057,274.67329590000736,y,0.8019312999967951
186,nammer_audio,275.1865966000041,276.0983782000112,y,0.9117816000070889
187,plond_audio,276.61808430000383,277.39912910001294,y,0.7810448000091128
188,hard_audio,277.91665920001105,278.6594899000047,y,0.7428306999936467
189,pectars_audio,279.1813429000031,280.0199564000068,y,0.8386135000037029
190,vlump_audio,280.5295732000086,281.4926983000041,y,0.9631250999955228
191,balkons_audio,282.0120850000094,282.94948380001006,y,0.9373988000006648
192,rons_audio,283.4619483000133,284.4066945000086,y,0.9447461999952793
193,idee_audio,284.9249667000113,285.775578700006,m,0.8506119999947259
194,morgen_audio,286.2929957000015,287.0566184000054,m,0.7636227000039071
195,kom_audio,287.5713470000046,291.4486379000009,m,3.8772908999962965
196,sfinxen_audio,291.96713550000277,293.07015350001166,y,1.1030180000088876
197,ponten_audio,293.5817740000057,294.40724710001086,y,0.8254731000051834
198,giep_audio,294.93072410000605,295.8075397000066,y,0.8768156000005547
199,plaats_audio,296.34689040000376,297.1359702000045,y,0.7890798000007635
